Variable,Condition,BR,Share,All,Bad,Good,Logit,GRP,Type,Bad share,Good share,Infomration Value,Share test,Bad share test,Population Stability Index,Population Stability Index for bads,Beta,FBeta,Score
agr12_Mean_CMaxC_Days,14.542 <= agr12_Mean_CMaxC_Days < 14.708,0.2616822429906542,0.053593789130979216,214,56,158,-1.0372421894903183,3,INT,0.027518427518427518,0.08069458631256383,0.05708071123499456,0.05924170616113744,0.038356164383561646,0.0005648765943641089,0.0035876788014858464,0.3171391190921079,0.33481026150025023,23.0
agr12_Mean_CMaxC_Days,14.708 <= agr12_Mean_CMaxC_Days,0.08052434456928839,0.13373403456048083,534,43,491,-2.435241890188234,4,INT,0.02113022113022113,0.2507660878447395,0.5670843010250456,0.16824644549763032,0.0410958904109589,0.007917959745103448,0.013235497975966622,0.3171391190921079,0.33481026150025023,36.0
agr12_Mean_CMaxA_Days,agr12_Mean_CMaxA_Days < 14.375,0.7678437265214124,0.3333333333333333,1331,1022,309,1.1961752680887145,0,INT,0.5022113022113022,0.15781409601634322,0.39852572328902974,0.32701421800947866,0.5342465753424658,0.00012090707655387038,0.001980567771461504,0.007813001849981693,0.009345719582479473,4.0
agr12_Mean_CMaxA_Days,14.375 <= agr12_Mean_CMaxA_Days < 14.542,0.6612903225806451,0.04658151765589782,186,123,63,0.6690488546883568,1,INT,0.06044226044226044,0.032175689479060264,0.017780445993432484,0.04265402843601896,0.0547945205479452,0.000345166979406739,0.0005530724666694201,0.007813001849981693,0.009345719582479473,4.0
agr12_Mean_CMaxA_Days,agr12_Mean_CMaxA_Days = Missing,0.4404984423676013,0.4019534184823441,1605,707,898,-0.23913937232148955,2,INT,0.34742014742014743,0.4586312563840654,0.030876863483086395,0.3815165876777251,0.3013698630136986,0.0010661599155347748,0.006546167068624835,0.007813001849981693,0.009345719582479473,4.0
agr12_Mean_CMaxA_Days,14.542 <= agr12_Mean_CMaxA_Days < 14.708,0.38996138996138996,0.06486351114450288,259,101,158,-0.4474741589983797,3,INT,0.04963144963144963,0.08069458631256383,0.015074084126925617,0.06872037914691943,0.0547945205479452,0.00022244163903405517,0.000509987561637943,0.007813001849981693,0.009345719582479473,4.0
agr12_Mean_CMaxA_Days,14.708 <= agr12_Mean_CMaxA_Days,0.13398692810457516,0.15326821938392185,612,82,530,-1.8661567284496903,4,INT,0.040294840294840296,0.27068437180796734,0.4383439071193336,0.18009478672985782,0.0547945205479452,0.004324354708772134,0.004447218307713797,0.007813001849981693,0.009345719582479473,4.0
ags12_Min_CMaxA_Days,ags12_Min_CMaxA_Days < 8.5,0.7946666666666666,0.09391435011269722,375,298,77,1.3532871015216785,0,INT,0.14643734643734643,0.03932584269662921,0.14062228167671673,0.06279620853080568,0.08493150684931507,0.012508296337239332,0.03347507377083807,0.025546096912659806,0.03457120344612529,4.0
ags12_Min_CMaxA_Days,8.5 <= ags12_Min_CMaxA_Days < 12.5,0.728494623655914,0.37265214124718254,1488,1084,404,0.9869981487646379,1,INT,0.5326781326781327,0.20633299284984677,0.3094173583731202,0.36729857819905215,0.5863013698630137,7.744675885305875e-05,0.005142436835784885,0.025546096912659806,0.03457120344612529,4.0
ags12_Min_CMaxA_Days,12.5 <= ags12_Min_CMaxA_Days < 13.5,0.4521072796934866,0.13072877535687452,522,236,286,-0.1921599317158072,2,INT,0.11597051597051597,0.14606741573033707,0.00693898305375408,0.11848341232227488,0.1178082191780822,0.0012033860573753506,2.8867773153510154e-05,0.025546096912659806,0.03457120344612529,5.0
ags12_Min_CMaxA_Days,ags12_Min_CMaxA_Days = Missing,0.2946341463414634,0.2566992236413724,1025,302,723,-0.8729820119706989,3,INT,0.1484029484029484,0.36925434116445355,0.2012291097753662,0.28080568720379145,0.1589041095890411,0.0021629387425162955,0.0007174943136592325,0.025546096912659806,0.03457120344612529,5.0
ags12_Min_CMaxA_Days,13.500 <= ags12_Min_CMaxA_Days,0.19725557461406518,0.14600550964187328,583,115,468,-1.403535511664748,4,INT,0.056511056511056514,0.2390194075587334,0.2629504999845562,0.17061611374407584,0.052054794520547946,0.0038312064219899345,0.0003653608837971014,0.025546096912659806,0.03457120344612529,6.0
agr12_Max_CMaxA_Due,1.500 <= agr12_Max_CMaxA_Due,0.7274011299435028,0.17731029301277235,708,515,193,0.9814763877990083,0,INT,0.25307125307125306,0.09856996935648621,0.14558432108264915,0.19194312796208532,0.31232876712328766,0.0011597236060790677,0.012462468439630447,0.054346374815466135,0.0533396836438547,4.0
agr12_Max_CMaxA_Due,0.5 <= agr12_Max_CMaxA_Due < 1.5,0.5464445868033312,0.39093413473578764,1561,853,708,0.18631542978831891,1,INT,0.41916461916461917,0.3615934627170582,0.008503559457913925,0.35308056872037913,0.37534246575342467,0.003854076155345273,0.00483783561971151,0.054346374815466135,0.0533396836438547,5.0
agr12_Max_CMaxA_Due,agr12_Max_CMaxA_Due < 0.5,0.4260869565217391,0.08640120210368145,345,147,198,-0.297834268694299,2,INT,0.07223587223587223,0.10112359550561797,0.009706613656563366,0.11492890995260663,0.0821917808219178,0.008131114969585261,0.0012838250639763478,0.054346374815466135,0.0533396836438547,6.0
agr12_Max_CMaxA_Due,agr12_Max_CMaxA_Due = Missing,0.3770848440899202,0.3453543701477586,1379,520,859,-0.5019400345155371,3,INT,0.25552825552825553,0.43871297242083757,0.09898368391654781,0.3400473933649289,0.23013698630136986,8.216013025072211e-05,0.002656310387776143,0.054346374815466135,0.0533396836438547,6.0
ags12_Max_CMaxA_Due,1.5 <= ags12_Max_CMaxA_Due < 2.5,0.7265973254086181,0.1685449536689206,673,489,184,0.9774263928867297,0,INT,0.2402948402948403,0.09397344228804903,0.13727975419432245,0.17654028436018956,0.29041095890410956,0.0003703415890394492,0.009489916074299888,0.3247078065341774,0.3173779800828631,4.0
ags12_Max_CMaxA_Due,2.500 <= ags12_Max_CMaxA_Due,0.6237113402061856,0.04858502379163536,194,121,73,0.505330561032214,1,INT,0.05945945945945946,0.0372829417773238,0.010328948936604758,0.024881516587677725,0.030136986301369864,0.015815815512074043,0.019877975646370512,0.3247078065341774,0.3173779800828631,8.0
ags12_Max_CMaxA_Due,0.5 <= ags12_Max_CMaxA_Due < 1.5,0.5531000613873542,0.40796393688955673,1629,901,728,0.21320418303680916,2,INT,0.44275184275184276,0.3718079673135853,0.012386009584491653,0.36729857819905215,0.3917808219178082,0.004268909763961894,0.006232609281454881,0.3247078065341774,0.3173779800828631,11.0
ags12_Max_CMaxA_Due,ags12_Max_CMaxA_Due < 0.5,0.4742857142857143,0.13148009015777612,525,249,276,-0.10294792996487213,3,INT,0.12235872235872236,0.14096016343207354,0.0026304758675342915,0.15402843601895735,0.12876712328767123,0.0035664839981422846,0.0003268784879903156,0.3247078065341774,0.3173779800828631,14.0
ags12_Max_CMaxA_Due,ags12_Max_CMaxA_Due = Missing,0.2829218106995885,0.2434259954921112,972,275,697,-0.9300140929296679,4,INT,0.13513513513513514,0.3559754851889683,0.21380166906821282,0.2772511848341232,0.1589041095890411,0.004399331997154227,0.003848554526739928,0.3247078065341774,0.3173779800828631,22.0
agr12_Min_CMaxA_Due,0.000 <= agr12_Min_CMaxA_Due,0.5795715378729915,0.6546456298522414,2614,1515,1099,0.32101473855463997,0,INT,0.7444717444717445,0.5612870275791624,0.05173111804601227,0.659952606635071,0.7698630136986301,4.28417908441356e-05,0.0008514521869863922,-0.9491626455283841,-0.30469519850012466,4.0
agr12_Min_CMaxA_Due,agr12_Min_CMaxA_Due = Missing,0.3770848440899202,0.3453543701477586,1379,520,859,-0.5019400345155371,1,INT,0.25552825552825553,0.43871297242083757,0.09898368391654781,0.3400473933649289,0.23013698630136986,8.216013025072211e-05,0.002656310387776143,-0.9491626455283841,-0.30469519850012466,-19.0
ags12_Min_CMaxA_Due,0.000 <= ags12_Min_CMaxA_Due,0.5825885468387951,0.7565740045078888,3021,1760,1261,0.3334087295833201,0,INT,0.8648648648648649,0.6440245148110316,0.06510303602819519,0.7227488151658767,0.8410958904109589,0.0015469079925189973,0.0006623065247883343,-0.15940737496654234,-0.05314781037380682,4.0
ags12_Min_CMaxA_Due,ags12_Min_CMaxA_Due = Missing,0.2829218106995885,0.2434259954921112,972,275,697,-0.9300140929296679,1,INT,0.13513513513513514,0.3559754851889683,0.21380166906821282,0.2772511848341232,0.1589041095890411,0.004399331997154227,0.003848554526739928,-0.15940737496654234,-0.05314781037380682,-2.0
act12_n_arrears_days,0.500 <= act12_n_arrears_days,0.6363636363636364,0.049586776859504134,198,126,72,0.559615192697977,0,INT,0.06191646191646192,0.03677221654749745,0.013073537564499943,0.06279620853080568,0.08767123287671233,0.0031140844908592786,0.008945506035287177,1.4021529819430738,0.7846661111821163,4.0
act12_n_arrears_days,act12_n_arrears_days < 0.5,0.5761589403973509,0.7185073879288756,2869,1653,1216,0.3070250135541391,1,INT,0.8122850122850123,0.6210418794688458,0.05133249788979373,0.6623222748815166,0.7534246575342466,0.0045741382424277265,0.004427042631853898,1.4021529819430738,0.7846661111821163,14.0
act12_n_arrears_days,act12_n_arrears_days = Missing,0.27645788336933047,0.23190583521162034,926,256,670,-0.9621000265342458,2,INT,0.1257985257985258,0.3421859039836568,0.21642419275668326,0.27488151658767773,0.1589041095890411,0.007303345734603479,0.007728624889355929,1.4021529819430738,0.7846661111821163,65.0
